Student_ID,Name,Gender,Department,Year,Section,Email,Course_Code,Course_Name,Internal1,Internal2,Final,Total,Total_Classes,Attended_Classes,Attendance_Percentage,Activity_Type,Event_Name,Level,Points
S8739,Student_8739,F,EEE,3,B,student_8739@college.edu,EE202,Circuit Theory,17,18,32,67,21,21,100.0,Workshop,Social Event 7,State,25
S8740,Student_8740,M,CSE,4,C,student_8740@college.edu,ME303,Circuit Theory,11,23,37,71,20,20,100.0,Workshop,Tech Event 2,College,25
S8741,Student_8741,M,CSE,1,B,student_8741@college.edu,EE202,Intro to Programming,14,25,43,82,25,24,96.0,Volunteer,Tech Event 10,National,19
S8742,Student_8742,F,ME,4,C,student_8742@college.edu,EE202,Structural Analysis,16,12,44,72,20,15,75.0,Workshop,Sports Event 4,National,22
S8743,Student_8743,M,CIVIL,2,B,student_8743@college.edu,ME303,Intro to Programming,21,20,42,83,18,18,100.0,Volunteer,Sports Event 6,College,18
S8744,Student_8744,F,ECE,3,C,student_8744@college.edu,ME303,Intro to Programming,11,22,31,64,21,17,80.95,Cultural,Dev Event 10,State,20
S8745,Student_8745,M,CSE,3,A,student_8745@college.edu,CE505,Thermodynamics,15,20,35,70,23,21,91.3,Workshop,Arts Event 1,College,12
S8746,Student_8746,F,ME,3,A,student_8746@college.edu,CS101,Intro to Programming,18,13,47,78,22,17,77.27,Volunteer,Social Event 3,College,14
S8747,Student_8747,M,CIVIL,1,C,student_8747@college.edu,EC404,Thermodynamics,19,18,37,74,24,21,87.5,Volunteer,Social Event 4,State,17
S8748,Student_8748,M,CSE,2,C,student_8748@college.edu,ME303,Circuit Theory,18,16,36,70,20,16,80.0,Workshop,Social Event 2,State,23
S8749,Student_8749,M,CIVIL,3,C,student_8749@college.edu,CE505,Thermodynamics,24,15,50,89,22,15,68.18,Workshop,Social Event 2,College,20
S8750,Student_8750,M,EEE,4,A,student_8750@college.edu,CE505,Intro to Programming,11,11,44,66,19,17,89.47,Volunteer,Social Event 8,State,28
S8751,Student_8751,M,ME,4,B,student_8751@college.edu,EE202,Intro to Programming,15,25,42,82,24,24,100.0,Workshop,Dev Event 4,State,16
S8752,Student_8752,M,CSE,1,A,student_8752@college.edu,CE505,Circuit Theory,23,25,39,87,20,15,75.0,Workshop,Arts Event 9,State,7
S8753,Student_8753,F,CSE,4,A,student_8753@college.edu,EE202,Circuit Theory,24,20,42,86,20,20,100.0,Volunteer,Arts Event 8,State,28
S8754,Student_8754,F,CSE,3,B,student_8754@college.edu,CS101,Circuit Theory,20,24,31,75,22,17,77.27,Cultural,Arts Event 4,National,27
S8755,Student_8755,M,EEE,1,C,student_8755@college.edu,CE505,Intro to Programming,18,24,35,77,21,17,80.95,Cultural,Dev Event 1,College,19
S8756,Student_8756,F,CIVIL,1,B,student_8756@college.edu,EC404,Digital Electronics,24,15,30,69,25,17,68.0,Sports,Social Event 7,College,16
S8757,Student_8757,M,CIVIL,1,B,student_8757@college.edu,CE505,Structural Analysis,16,25,32,73,25,24,96.0,Hackathon,Tech Event 2,National,28
S8758,Student_8758,F,CIVIL,3,B,student_8758@college.edu,EC404,Thermodynamics,14,15,48,77,22,15,68.18,Workshop,Sports Event 10,National,29
S8759,Student_8759,F,CIVIL,3,B,student_8759@college.edu,EC404,Digital Electronics,25,10,46,81,23,21,91.3,Sports,Social Event 9,National,11
S8760,Student_8760,M,CIVIL,4,C,student_8760@college.edu,EE202,Intro to Programming,18,24,49,91,23,23,100.0,Workshop,Tech Event 1,State,17
S8761,Student_8761,F,CSE,3,B,student_8761@college.edu,ME303,Intro to Programming,19,20,32,71,24,16,66.67,Sports,Dev Event 9,State,23
S8762,Student_8762,M,CIVIL,2,A,student_8762@college.edu,CE505,Structural Analysis,14,17,31,62,23,16,69.57,Workshop,Social Event 6,State,19
S8763,Student_8763,M,EEE,2,A,student_8763@college.edu,EE202,Thermodynamics,17,19,32,68,21,20,95.24,Cultural,Dev Event 8,National,17
S8764,Student_8764,F,CSE,1,A,student_8764@college.edu,CS101,Circuit Theory,13,11,44,68,18,15,83.33,Cultural,Arts Event 7,National,6
S8765,Student_8765,F,ECE,3,A,student_8765@college.edu,CE505,Intro to Programming,11,20,38,69,22,17,77.27,Hackathon,Arts Event 2,National,30
S8766,Student_8766,F,ECE,1,A,student_8766@college.edu,EC404,Digital Electronics,13,23,41,77,19,16,84.21,Workshop,Social Event 7,National,12
S8767,Student_8767,M,EEE,2,B,student_8767@college.edu,ME303,Thermodynamics,18,10,36,64,24,20,83.33,Volunteer,Tech Event 4,National,25
S8768,Student_8768,F,ME,4,A,student_8768@college.edu,CS101,Digital Electronics,14,10,38,62,18,16,88.89,Volunteer,Social Event 2,College,28
S8769,Student_8769,F,ME,2,A,student_8769@college.edu,CE505,Circuit Theory,12,24,47,83,22,20,90.91,Cultural,Tech Event 9,National,29
S8770,Student_8770,F,CIVIL,2,C,student_8770@college.edu,EC404,Intro to Programming,18,15,38,71,20,17,85.0,Sports,Tech Event 10,State,14
S8771,Student_8771,M,EEE,1,B,student_8771@college.edu,CE505,Thermodynamics,16,22,39,77,24,18,75.0,Sports,Sports Event 4,National,26
S8772,Student_8772,M,CIVIL,1,C,student_8772@college.edu,CE505,Structural Analysis,13,25,36,74,24,19,79.17,Sports,Arts Event 6,College,5
S8773,Student_8773,M,ECE,1,B,student_8773@college.edu,EC404,Circuit Theory,19,23,38,80,22,19,86.36,Sports,Tech Event 2,College,16
S8774,Student_8774,M,CIVIL,2,B,student_8774@college.edu,CS101,Intro to Programming,11,23,37,71,18,12,66.67,Cultural,Dev Event 5,State,24
S8775,Student_8775,F,ME,1,B,student_8775@college.edu,CE505,Thermodynamics,19,24,33,76,23,19,82.61,Cultural,Sports Event 6,College,17
S8776,Student_8776,M,EEE,3,B,student_8776@college.edu,EC404,Thermodynamics,25,23,47,95,25,20,80.0,Hackathon,Sports Event 2,National,6
S8777,Student_8777,M,ECE,4,C,student_8777@college.edu,EE202,Structural Analysis,16,20,30,66,21,17,80.95,Sports,Dev Event 9,College,28
S8778,Student_8778,M,ME,1,B,student_8778@college.edu,CE505,Intro to Programming,17,24,36,77,21,17,80.95,Hackathon,Sports Event 4,National,11
S8779,Student_8779,M,ME,3,C,student_8779@college.edu,ME303,Thermodynamics,15,18,31,64,20,17,85.0,Sports,Tech Event 3,National,9
S8780,Student_8780,F,ME,4,C,student_8780@college.edu,EC404,Digital Electronics,25,23,48,96,19,13,68.42,Hackathon,Arts Event 10,College,15
S8781,Student_8781,F,ECE,3,B,student_8781@college.edu,CE505,Circuit Theory,11,10,43,64,18,13,72.22,Cultural,Dev Event 10,National,13
S8782,Student_8782,M,ECE,4,C,student_8782@college.edu,CE505,Digital Electronics,17,15,40,72,18,14,77.78,Workshop,Dev Event 1,State,8
S8783,Student_8783,M,CSE,4,B,student_8783@college.edu,ME303,Circuit Theory,20,16,43,79,20,19,95.0,Sports,Dev Event 8,National,10
S8784,Student_8784,M,CIVIL,2,B,student_8784@college.edu,EE202,Digital Electronics,15,14,48,77,21,16,76.19,Hackathon,Tech Event 2,National,30
S8785,Student_8785,F,ECE,2,C,student_8785@college.edu,EE202,Structural Analysis,17,22,34,73,20,15,75.0,Workshop,Sports Event 5,College,13
S8786,Student_8786,F,ECE,4,C,student_8786@college.edu,ME303,Structural Analysis,11,24,33,68,19,15,78.95,Cultural,Sports Event 2,State,13
S8787,Student_8787,M,ME,1,C,student_8787@college.edu,CS101,Intro to Programming,23,14,31,68,25,19,76.0,Hackathon,Dev Event 9,College,9
S8788,Student_8788,M,ECE,1,C,student_8788@college.edu,EE202,Thermodynamics,11,18,43,72,24,17,70.83,Cultural,Tech Event 8,National,10
S8789,Student_8789,F,CSE,3,C,student_8789@college.edu,ME303,Structural Analysis,23,17,48,88,23,18,78.26,Sports,Social Event 8,National,23
S8790,Student_8790,M,CSE,4,A,student_8790@college.edu,CS101,Thermodynamics,11,10,45,66,24,22,91.67,Cultural,Sports Event 1,National,8
S8791,Student_8791,M,EEE,2,C,student_8791@college.edu,EC404,Structural Analysis,11,25,42,78,21,14,66.67,Sports,Social Event 2,National,19
S8792,Student_8792,M,CIVIL,3,A,student_8792@college.edu,EC404,Intro to Programming,24,23,35,82,24,16,66.67,Cultural,Social Event 5,State,12
S8793,Student_8793,M,CSE,3,B,student_8793@college.edu,EC404,Digital Electronics,23,24,40,87,23,22,95.65,Hackathon,Social Event 3,College,20
S8794,Student_8794,M,EEE,4,C,student_8794@college.edu,EC404,Structural Analysis,22,15,30,67,19,14,73.68,Cultural,Tech Event 1,College,11
S8795,Student_8795,F,EEE,4,B,student_8795@college.edu,CE505,Digital Electronics,12,23,41,76,20,15,75.0,Volunteer,Tech Event 7,College,11
S8796,Student_8796,M,CIVIL,4,B,student_8796@college.edu,CS101,Structural Analysis,19,14,47,80,19,19,100.0,Cultural,Social Event 10,State,28
S8797,Student_8797,M,ECE,4,B,student_8797@college.edu,EC404,Digital Electronics,14,13,48,75,20,16,80.0,Hackathon,Tech Event 6,State,20
S8798,Student_8798,M,CSE,2,C,student_8798@college.edu,EC404,Digital Electronics,17,17,33,67,25,21,84.0,Workshop,Sports Event 9,National,19
S8799,Student_8799,F,EEE,1,C,student_8799@college.edu,CS101,Circuit Theory,20,16,40,76,20,15,75.0,Workshop,Dev Event 5,College,24
S8800,Student_8800,M,CIVIL,4,B,student_8800@college.edu,ME303,Digital Electronics,11,21,36,68,21,20,95.24,Hackathon,Tech Event 4,College,9
S8801,Student_8801,F,CIVIL,3,C,student_8801@college.edu,EC404,Structural Analysis,21,19,38,78,22,22,100.0,Hackathon,Dev Event 4,National,16
S8802,Student_8802,F,CIVIL,3,B,student_8802@college.edu,CE505,Intro to Programming,15,14,50,79,20,18,90.0,Sports,Arts Event 8,College,5
S8803,Student_8803,M,EEE,4,B,student_8803@college.edu,CE505,Digital Electronics,14,15,45,74,18,18,100.0,Volunteer,Dev Event 8,National,28
S8804,Student_8804,M,CSE,3,C,student_8804@college.edu,EE202,Thermodynamics,13,23,33,69,22,22,100.0,Sports,Dev Event 9,National,17
S8805,Student_8805,F,CSE,2,B,student_8805@college.edu,EC404,Structural Analysis,14,15,36,65,19,18,94.74,Sports,Sports Event 2,State,22
S8806,Student_8806,M,CSE,4,C,student_8806@college.edu,CE505,Thermodynamics,12,22,36,70,25,20,80.0,Cultural,Tech Event 3,National,27
S8807,Student_8807,M,CSE,1,B,student_8807@college.edu,CE505,Intro to Programming,12,15,46,73,23,17,73.91,Hackathon,Social Event 8,National,7
S8808,Student_8808,M,EEE,2,C,student_8808@college.edu,EE202,Thermodynamics,24,18,43,85,22,15,68.18,Sports,Sports Event 1,College,18
S8809,Student_8809,F,ME,3,B,student_8809@college.edu,CE505,Intro to Programming,16,25,35,76,18,13,72.22,Workshop,Sports Event 8,State,13
S8810,Student_8810,F,ECE,2,C,student_8810@college.edu,CS101,Thermodynamics,18,17,30,65,24,23,95.83,Sports,Sports Event 2,National,21
S8811,Student_8811,M,CIVIL,2,C,student_8811@college.edu,EC404,Digital Electronics,24,11,50,85,25,18,72.0,Cultural,Dev Event 8,College,29
S8812,Student_8812,M,CSE,4,B,student_8812@college.edu,CS101,Thermodynamics,23,14,48,85,20,16,80.0,Volunteer,Dev Event 3,College,24
S8813,Student_8813,M,CIVIL,3,B,student_8813@college.edu,EC404,Structural Analysis,17,19,34,70,21,20,95.24,Workshop,Arts Event 3,National,17
S8814,Student_8814,F,ECE,1,A,student_8814@college.edu,CE505,Thermodynamics,16,15,47,78,22,22,100.0,Volunteer,Social Event 5,College,16
S8815,Student_8815,F,CIVIL,2,B,student_8815@college.edu,EC404,Intro to Programming,24,16,43,83,22,22,100.0,Volunteer,Social Event 2,College,21
S8816,Student_8816,M,EEE,2,A,student_8816@college.edu,CS101,Thermodynamics,23,16,42,81,23,16,69.57,Workshop,Dev Event 2,State,18
S8817,Student_8817,M,ME,4,C,student_8817@college.edu,CS101,Intro to Programming,21,19,50,90,21,15,71.43,Hackathon,Social Event 9,National,24
S8818,Student_8818,F,CSE,2,C,student_8818@college.edu,EE202,Circuit Theory,23,18,48,89,18,15,83.33,Volunteer,Tech Event 9,College,8
S8819,Student_8819,F,CSE,2,C,student_8819@college.edu,EE202,Circuit Theory,17,14,45,76,20,14,70.0,Sports,Dev Event 2,State,28
S8820,Student_8820,F,ECE,2,B,student_8820@college.edu,ME303,Structural Analysis,10,15,38,63,23,20,86.96,Hackathon,Social Event 1,State,28
S8821,Student_8821,F,ECE,2,B,student_8821@college.edu,ME303,Digital Electronics,22,15,34,71,23,22,95.65,Volunteer,Arts Event 4,College,25
S8822,Student_8822,M,EEE,1,B,student_8822@college.edu,CS101,Structural Analysis,25,23,46,94,25,25,100.0,Sports,Social Event 3,National,5
S8823,Student_8823,F,ECE,3,A,student_8823@college.edu,CE505,Intro to Programming,25,17,42,84,24,17,70.83,Hackathon,Social Event 1,State,15
S8824,Student_8824,M,CIVIL,1,A,student_8824@college.edu,CS101,Thermodynamics,11,23,47,81,25,22,88.0,Cultural,Tech Event 3,College,5
S8825,Student_8825,F,CIVIL,2,A,student_8825@college.edu,EE202,Circuit Theory,11,10,37,58,23,16,69.57,Cultural,Arts Event 7,State,16
S8826,Student_8826,F,ME,4,B,student_8826@college.edu,CE505,Digital Electronics,17,25,47,89,23,21,91.3,Hackathon,Tech Event 8,State,22
S8827,Student_8827,M,CSE,2,C,student_8827@college.edu,EC404,Thermodynamics,21,13,43,77,25,18,72.0,Sports,Sports Event 1,National,14
S8828,Student_8828,F,ME,3,C,student_8828@college.edu,EE202,Thermodynamics,12,12,50,74,22,16,72.73,Sports,Tech Event 10,National,21
S8829,Student_8829,F,CSE,3,A,student_8829@college.edu,EC404,Intro to Programming,21,18,38,77,23,16,69.57,Cultural,Tech Event 6,State,21
S8830,Student_8830,F,ME,2,A,student_8830@college.edu,ME303,Digital Electronics,11,22,42,75,18,15,83.33,Hackathon,Tech Event 4,College,25
S8831,Student_8831,F,CSE,1,A,student_8831@college.edu,EC404,Thermodynamics,15,14,41,70,25,20,80.0,Hackathon,Tech Event 2,National,19
S8832,Student_8832,F,ME,1,A,student_8832@college.edu,EC404,Circuit Theory,22,17,45,84,25,18,72.0,Sports,Tech Event 3,National,21
S8833,Student_8833,M,ECE,4,C,student_8833@college.edu,EE202,Intro to Programming,23,25,50,98,19,18,94.74,Sports,Dev Event 1,State,26
S8834,Student_8834,M,EEE,4,A,student_8834@college.edu,CE505,Structural Analysis,10,22,36,68,23,17,73.91,Workshop,Dev Event 6,State,25
S8835,Student_8835,M,EEE,3,B,student_8835@college.edu,CE505,Intro to Programming,22,19,45,86,21,19,90.48,Cultural,Social Event 6,National,22
S8836,Student_8836,M,ECE,2,B,student_8836@college.edu,CE505,Thermodynamics,12,22,31,65,23,21,91.3,Cultural,Tech Event 8,National,22
S8837,Student_8837,M,ME,4,A,student_8837@college.edu,EC404,Circuit Theory,22,15,31,68,22,22,100.0,Cultural,Dev Event 5,National,29
S8838,Student_8838,F,CSE,3,A,student_8838@college.edu,ME303,Intro to Programming,15,19,36,70,18,16,88.89,Cultural,Arts Event 7,National,12
S8839,Student_8839,F,EEE,3,B,student_8839@college.edu,EE202,Circuit Theory,17,18,32,67,21,21,100.0,Workshop,Social Event 7,State,25
S8840,Student_8840,M,CSE,4,C,student_8840@college.edu,ME303,Circuit Theory,11,23,37,71,20,20,100.0,Workshop,Tech Event 2,College,25
S8841,Student_8841,M,CSE,1,B,student_8841@college.edu,EE202,Intro to Programming,14,25,43,82,25,24,96.0,Volunteer,Tech Event 10,National,19
S8842,Student_8842,F,ME,4,C,student_8842@college.edu,EE202,Structural Analysis,16,12,44,72,20,15,75.0,Workshop,Sports Event 4,National,22
S8843,Student_8843,M,CIVIL,2,B,student_8843@college.edu,ME303,Intro to Programming,21,20,42,83,18,18,100.0,Volunteer,Sports Event 6,College,18
S8844,Student_8844,F,ECE,3,C,student_8844@college.edu,ME303,Intro to Programming,11,22,31,64,21,17,80.95,Cultural,Dev Event 10,State,20
S8845,Student_8845,M,CSE,3,A,student_8845@college.edu,CE505,Thermodynamics,15,20,35,70,23,21,91.3,Workshop,Arts Event 1,College,12
S8846,Student_8846,F,ME,3,A,student_8846@college.edu,CS101,Intro to Programming,18,13,47,78,22,17,77.27,Volunteer,Social Event 3,College,14
S8847,Student_8847,M,CIVIL,1,C,student_8847@college.edu,EC404,Thermodynamics,19,18,37,74,24,21,87.5,Volunteer,Social Event 4,State,17
S8848,Student_8848,M,CSE,2,C,student_8848@college.edu,ME303,Circuit Theory,18,16,36,70,20,16,80.0,Workshop,Social Event 2,State,23
S8849,Student_8849,M,CIVIL,3,C,student_8849@college.edu,CE505,Thermodynamics,24,15,50,89,22,15,68.18,Workshop,Social Event 2,College,20
S8850,Student_8850,M,EEE,4,A,student_8850@college.edu,CE505,Intro to Programming,11,11,44,66,19,17,89.47,Volunteer,Social Event 8,State,28
S8851,Student_8851,M,ME,4,B,student_8851@college.edu,EE202,Intro to Programming,15,25,42,82,24,24,100.0,Workshop,Dev Event 4,State,16
S8852,Student_8852,M,CSE,1,A,student_8852@college.edu,CE505,Circuit Theory,23,25,39,87,20,15,75.0,Workshop,Arts Event 9,State,7
S8853,Student_8853,F,CSE,4,A,student_8853@college.edu,EE202,Circuit Theory,24,20,42,86,20,20,100.0,Volunteer,Arts Event 8,State,28
S8854,Student_8854,F,CSE,3,B,student_8854@college.edu,CS101,Circuit Theory,20,24,31,75,22,17,77.27,Cultural,Arts Event 4,National,27
S8855,Student_8855,M,EEE,1,C,student_8855@college.edu,CE505,Intro to Programming,18,24,35,77,21,17,80.95,Cultural,Dev Event 1,College,19
S8856,Student_8856,F,CIVIL,1,B,student_8856@college.edu,EC404,Digital Electronics,24,15,30,69,25,17,68.0,Sports,Social Event 7,College,16
S8857,Student_8857,M,CIVIL,1,B,student_8857@college.edu,CE505,Structural Analysis,16,25,32,73,25,24,96.0,Hackathon,Tech Event 2,National,28
S8858,Student_8858,F,CIVIL,3,B,student_8858@college.edu,EC404,Thermodynamics,14,15,48,77,22,15,68.18,Workshop,Sports Event 10,National,29
S8859,Student_8859,F,CIVIL,3,B,student_8859@college.edu,EC404,Digital Electronics,25,10,46,81,23,21,91.3,Sports,Social Event 9,National,11
S8860,Student_8860,M,CIVIL,4,C,student_8860@college.edu,EE202,Intro to Programming,18,24,49,91,23,23,100.0,Workshop,Tech Event 1,State,17
S8861,Student_8861,F,CSE,3,B,student_8861@college.edu,ME303,Intro to Programming,19,20,32,71,24,16,66.67,Sports,Dev Event 9,State,23
S8862,Student_8862,M,CIVIL,2,A,student_8862@college.edu,CE505,Structural Analysis,14,17,31,62,23,16,69.57,Workshop,Social Event 6,State,19
S8863,Student_8863,M,EEE,2,A,student_8863@college.edu,EE202,Thermodynamics,17,19,32,68,21,20,95.24,Cultural,Dev Event 8,National,17
S8864,Student_8864,F,CSE,1,A,student_8864@college.edu,CS101,Circuit Theory,13,11,44,68,18,15,83.33,Cultural,Arts Event 7,National,6
S8865,Student_8865,F,ECE,3,A,student_8865@college.edu,CE505,Intro to Programming,11,20,38,69,22,17,77.27,Hackathon,Arts Event 2,National,30
S8866,Student_8866,F,ECE,1,A,student_8866@college.edu,EC404,Digital Electronics,13,23,41,77,19,16,84.21,Workshop,Social Event 7,National,12
S8867,Student_8867,M,EEE,2,B,student_8867@college.edu,ME303,Thermodynamics,18,10,36,64,24,20,83.33,Volunteer,Tech Event 4,National,25
S8868,Student_8868,F,ME,4,A,student_8868@college.edu,CS101,Digital Electronics,14,10,38,62,18,16,88.89,Volunteer,Social Event 2,College,28
S8869,Student_8869,F,ME,2,A,student_8869@college.edu,CE505,Circuit Theory,12,24,47,83,22,20,90.91,Cultural,Tech Event 9,National,29
S8870,Student_8870,F,CIVIL,2,C,student_8870@college.edu,EC404,Intro to Programming,18,15,38,71,20,17,85.0,Sports,Tech Event 10,State,14
S8871,Student_8871,M,EEE,1,B,student_8871@college.edu,CE505,Thermodynamics,16,22,39,77,24,18,75.0,Sports,Sports Event 4,National,26
S8872,Student_8872,M,CIVIL,1,C,student_8872@college.edu,CE505,Structural Analysis,13,25,36,74,24,19,79.17,Sports,Arts Event 6,College,5
S8873,Student_8873,M,ECE,1,B,student_8873@college.edu,EC404,Circuit Theory,19,23,38,80,22,19,86.36,Sports,Tech Event 2,College,16
S8874,Student_8874,M,CIVIL,2,B,student_8874@college.edu,CS101,Intro to Programming,11,23,37,71,18,12,66.67,Cultural,Dev Event 5,State,24
S8875,Student_8875,F,ME,1,B,student_8875@college.edu,CE505,Thermodynamics,19,24,33,76,23,19,82.61,Cultural,Sports Event 6,College,17
S8876,Student_8876,M,EEE,3,B,student_8876@college.edu,EC404,Thermodynamics,25,23,47,95,25,20,80.0,Hackathon,Sports Event 2,National,6
S8877,Student_8877,M,ECE,4,C,student_8877@college.edu,EE202,Structural Analysis,16,20,30,66,21,17,80.95,Sports,Dev Event 9,College,28
S8878,Student_8878,M,ME,1,B,student_8878@college.edu,CE505,Intro to Programming,17,24,36,77,21,17,80.95,Hackathon,Sports Event 4,National,11
S8879,Student_8879,M,ME,3,C,student_8879@college.edu,ME303,Thermodynamics,15,18,31,64,20,17,85.0,Sports,Tech Event 3,National,9
S8880,Student_8880,F,ME,4,C,student_8880@college.edu,EC404,Digital Electronics,25,23,48,96,19,13,68.42,Hackathon,Arts Event 10,College,15
S8881,Student_8881,F,ECE,3,B,student_8881@college.edu,CE505,Circuit Theory,11,10,43,64,18,13,72.22,Cultural,Dev Event 10,National,13
S8882,Student_8882,M,ECE,4,C,student_8882@college.edu,CE505,Digital Electronics,17,15,40,72,18,14,77.78,Workshop,Dev Event 1,State,8
S8883,Student_8883,M,CSE,4,B,student_8883@college.edu,ME303,Circuit Theory,20,16,43,79,20,19,95.0,Sports,Dev Event 8,National,10
S8884,Student_8884,M,CIVIL,2,B,student_8884@college.edu,EE202,Digital Electronics,15,14,48,77,21,16,76.19,Hackathon,Tech Event 2,National,30
S8885,Student_8885,F,ECE,2,C,student_8885@college.edu,EE202,Structural Analysis,17,22,34,73,20,15,75.0,Workshop,Sports Event 5,College,13
S8886,Student_8886,F,ECE,4,C,student_8886@college.edu,ME303,Structural Analysis,11,24,33,68,19,15,78.95,Cultural,Sports Event 2,State,13
